restaurant_id,Restaurant_Link,Restaurant_Name,Cuisine,location,dish_category,Dish_name,price,delivery_review_number
6040304,https://www.grubhub.com//restaurant/chipotle-1004-flatbush-ave-brooklyn/6040304,Chipotle,Taco,1004 Flatbush Ave,Entrees,Burrito,14.45,28
6040304,https://www.grubhub.com//restaurant/chipotle-1004-flatbush-ave-brooklyn/6040304,Chipotle,Taco,1004 Flatbush Ave,Entrees,Burrito Bowl,14.45,28
6040304,https://www.grubhub.com//restaurant/chipotle-1004-flatbush-ave-brooklyn/6040304,Chipotle,Taco,1004 Flatbush Ave,Entrees,Quesadilla,15.15,28
6040304,https://www.grubhub.com//restaurant/chipotle-1004-flatbush-ave-brooklyn/6040304,Chipotle,Taco,1004 Flatbush Ave,Entrees,Salad,14.45,28
6040304,https://www.grubhub.com//restaurant/chipotle-1004-flatbush-ave-brooklyn/6040304,Chipotle,Taco,1004 Flatbush Ave,Entrees,Tacos,4.75,28
6040304,https://www.grubhub.com//restaurant/chipotle-1004-flatbush-ave-brooklyn/6040304,Chipotle,Taco,1004 Flatbush Ave,Entrees,Kid's Build Your Own,7.75,28
6040304,https://www.grubhub.com//restaurant/chipotle-1004-flatbush-ave-brooklyn/6040304,Chipotle,Taco,1004 Flatbush Ave,Entrees,Kid's Quesadilla,6.35,28
6040304,https://www.grubhub.com//restaurant/chipotle-1004-flatbush-ave-brooklyn/6040304,Chipotle,Taco,1004 Flatbush Ave,Lifestyle,Balanced Macros Bowl,18.3,28
6040304,https://www.grubhub.com//restaurant/chipotle-1004-flatbush-ave-brooklyn/6040304,Chipotle,Taco,1004 Flatbush Ave,Lifestyle,Wholesome Bowl,18.3,28
6040304,https://www.grubhub.com//restaurant/chipotle-1004-flatbush-ave-brooklyn/6040304,Chipotle,Taco,1004 Flatbush Ave,Lifestyle,Grain Freedom Bowl,14.45,28
6040304,https://www.grubhub.com//restaurant/chipotle-1004-flatbush-ave-brooklyn/6040304,Chipotle,Taco,1004 Flatbush Ave,Lifestyle,High Protein Bowl,19.9,28
6040304,https://www.grubhub.com//restaurant/chipotle-1004-flatbush-ave-brooklyn/6040304,Chipotle,Taco,1004 Flatbush Ave,Lifestyle,Veggie Full Bowl,14.45,28
6040304,https://www.grubhub.com//restaurant/chipotle-1004-flatbush-ave-brooklyn/6040304,Chipotle,Taco,1004 Flatbush Ave,Lifestyle,Plant Powered Bowl,18.3,28
6040304,https://www.grubhub.com//restaurant/chipotle-1004-flatbush-ave-brooklyn/6040304,Chipotle,Taco,1004 Flatbush Ave,Lifestyle,Go Half Veggie Bowl,14.45,28
6040304,https://www.grubhub.com//restaurant/chipotle-1004-flatbush-ave-brooklyn/6040304,Chipotle,Taco,1004 Flatbush Ave,Sides,Chips,2.8,28
6040304,https://www.grubhub.com//restaurant/chipotle-1004-flatbush-ave-brooklyn/6040304,Chipotle,Taco,1004 Flatbush Ave,Sides,Chips & Guacamole,6.65,28
6040304,https://www.grubhub.com//restaurant/chipotle-1004-flatbush-ave-brooklyn/6040304,Chipotle,Taco,1004 Flatbush Ave,Sides,Large Chips & Large Guacamole,11.3,28
6040304,https://www.grubhub.com//restaurant/chipotle-1004-flatbush-ave-brooklyn/6040304,Chipotle,Taco,1004 Flatbush Ave,Sides,Side Of Guacamole,3.85,28
6040304,https://www.grubhub.com//restaurant/chipotle-1004-flatbush-ave-brooklyn/6040304,Chipotle,Taco,1004 Flatbush Ave,Sides,Large Side Of Guacamole,7.65,28
6040304,https://www.grubhub.com//restaurant/chipotle-1004-flatbush-ave-brooklyn/6040304,Chipotle,Taco,1004 Flatbush Ave,Sides,Tortilla On The Side,0.65,28
6040304,https://www.grubhub.com//restaurant/chipotle-1004-flatbush-ave-brooklyn/6040304,Chipotle,Taco,1004 Flatbush Ave,Sides,Chips & Fresh Tomato Salsa,3.7,28
6040304,https://www.grubhub.com//restaurant/chipotle-1004-flatbush-ave-brooklyn/6040304,Chipotle,Taco,1004 Flatbush Ave,Sides,Chips & Tomatillo-Red Chili Salsa,3.7,28
6040304,https://www.grubhub.com//restaurant/chipotle-1004-flatbush-ave-brooklyn/6040304,Chipotle,Taco,1004 Flatbush Ave,Sides,Chips & Tomatillo-Green Chili Salsa,3.7,28
6040304,https://www.grubhub.com//restaurant/chipotle-1004-flatbush-ave-brooklyn/6040304,Chipotle,Taco,1004 Flatbush Ave,Sides,Chips & Roasted Chili-Corn Salsa,3.7,28
3329217,https://www.grubhub.com//restaurant/panda-king-14911-41st-ave-flushing/3329217,Panda King,Chinese,14911 41st Ave,American Dishes,1. Half Fried Chicken 半鸡,8.25,1375
3329217,https://www.grubhub.com//restaurant/panda-king-14911-41st-ave-flushing/3329217,Panda King,Chinese,14911 41st Ave,American Dishes,2. Fried Chicken Wings (4)鸡翅,8.25,1375
3329217,https://www.grubhub.com//restaurant/panda-king-14911-41st-ave-flushing/3329217,Panda King,Chinese,14911 41st Ave,American Dishes,3. Fried Pork Chops 炸猪扒,7.95,1375
3329217,https://www.grubhub.com//restaurant/panda-king-14911-41st-ave-flushing/3329217,Panda King,Chinese,14911 41st Ave,American Dishes,4. Fried Jumbo Shrimp 炸大虾,7.95,1375
3329217,https://www.grubhub.com//restaurant/panda-king-14911-41st-ave-flushing/3329217,Panda King,Chinese,14911 41st Ave,American Dishes,5. Fried Crab Sticks 炸蟹条,7.95,1375
3329217,https://www.grubhub.com//restaurant/panda-king-14911-41st-ave-flushing/3329217,Panda King,Chinese,14911 41st Ave,American Dishes,6. Fried Fish  炸鱼,7.95,1375
3329217,https://www.grubhub.com//restaurant/panda-king-14911-41st-ave-flushing/3329217,Panda King,Chinese,14911 41st Ave,American Dishes,7. Fried Baby Shrimps  炸虾仁,7.95,1375
3329217,https://www.grubhub.com//restaurant/panda-king-14911-41st-ave-flushing/3329217,Panda King,Chinese,14911 41st Ave,American Dishes,8. Fried Chicken Nuggets 炸鸡块,7.95,1375
3329217,https://www.grubhub.com//restaurant/panda-king-14911-41st-ave-flushing/3329217,Panda King,Chinese,14911 41st Ave,American Dishes,9. Fried Scallops 炸干贝,7.95,1375
3329217,https://www.grubhub.com//restaurant/panda-king-14911-41st-ave-flushing/3329217,Panda King,Chinese,14911 41st Ave,American Dishes,11. Fried Sweet Plantain 炸甜蕉,4.5,1375
3329217,https://www.grubhub.com//restaurant/panda-king-14911-41st-ave-flushing/3329217,Panda King,Chinese,14911 41st Ave,American Dishes,12. French Fries 薯条,3.95,1375
3329217,https://www.grubhub.com//restaurant/panda-king-14911-41st-ave-flushing/3329217,Panda King,Chinese,14911 41st Ave,American Dishes,13. Fried Crabmeat Cheese Wonton 芝士云吞,7.95,1375
3329217,https://www.grubhub.com//restaurant/panda-king-14911-41st-ave-flushing/3329217,Panda King,Chinese,14911 41st Ave,Appetizers (Apetito),13. Roast Pork Egg Roll 春卷,2.15,1375
3329217,https://www.grubhub.com//restaurant/panda-king-14911-41st-ave-flushing/3329217,Panda King,Chinese,14911 41st Ave,Appetizers (Apetito),14. Shrimp Egg Roll 虾卷,2.15,1375
3329217,https://www.grubhub.com//restaurant/panda-king-14911-41st-ave-flushing/3329217,Panda King,Chinese,14911 41st Ave,Appetizers (Apetito),15. Shanghai Roll (4 pieces) 上海卷,6.95,1375
3329217,https://www.grubhub.com//restaurant/panda-king-14911-41st-ave-flushing/3329217,Panda King,Chinese,14911 41st Ave,Appetizers (Apetito),16. Fried Wonton 炸云吞,7.95,1375
3329217,https://www.grubhub.com//restaurant/panda-king-14911-41st-ave-flushing/3329217,Panda King,Chinese,14911 41st Ave,Appetizers (Apetito),17. Shrimp Toast 虾土司,7.95,1375
3329217,https://www.grubhub.com//restaurant/panda-king-14911-41st-ave-flushing/3329217,Panda King,Chinese,14911 41st Ave,Appetizers (Apetito),18. Beef on Stick 牛肉串,7.95,1375
3329217,https://www.grubhub.com//restaurant/panda-king-14911-41st-ave-flushing/3329217,Panda King,Chinese,14911 41st Ave,Appetizers (Apetito),19. Szechuan Wonton 四川云吞,7.95,1375
3329217,https://www.grubhub.com//restaurant/panda-king-14911-41st-ave-flushing/3329217,Panda King,Chinese,14911 41st Ave,Appetizers (Apetito),20. Cold Noodle with Sesame Sauce 冷面,7.95,1375
3329217,https://www.grubhub.com//restaurant/panda-king-14911-41st-ave-flushing/3329217,Panda King,Chinese,14911 41st Ave,Appetizers (Apetito),21. BBQ Roast Pork 叉烧角,11.95,1375
3329217,https://www.grubhub.com//restaurant/panda-king-14911-41st-ave-flushing/3329217,Panda King,Chinese,14911 41st Ave,Appetizers (Apetito),22. BBQ Spare Ribs 烤排骨,12.5,1375
3329217,https://www.grubhub.com//restaurant/panda-king-14911-41st-ave-flushing/3329217,Panda King,Chinese,14911 41st Ave,Appetizers (Apetito),23. Boneless Spare Ribs 无骨排,12.5,1375
3329217,https://www.grubhub.com//restaurant/panda-king-14911-41st-ave-flushing/3329217,Panda King,Chinese,14911 41st Ave,Appetizers (Apetito),24. Edamame (L） 毛豆,7.95,1375
3329217,https://www.grubhub.com//restaurant/panda-king-14911-41st-ave-flushing/3329217,Panda King,Chinese,14911 41st Ave,Appetizers (Apetito),25. ShuMai (Shrimp 9 pieces) 烧卖,8.25,1375
3329217,https://www.grubhub.com//restaurant/panda-king-14911-41st-ave-flushing/3329217,Panda King,Chinese,14911 41st Ave,Appetizers (Apetito),26. Scallion pancake 葱油饼,7.5,1375
3329217,https://www.grubhub.com//restaurant/panda-king-14911-41st-ave-flushing/3329217,Panda King,Chinese,14911 41st Ave,Appetizers (Apetito),27. Boiled Pork Dumpling 水饺,8.95,1375
3329217,https://www.grubhub.com//restaurant/panda-king-14911-41st-ave-flushing/3329217,Panda King,Chinese,14911 41st Ave,Appetizers (Apetito),28. Fried Pork Dumpling 锅贴,8.95,1375
3329217,https://www.grubhub.com//restaurant/panda-king-14911-41st-ave-flushing/3329217,Panda King,Chinese,14911 41st Ave,Appetizers (Apetito),29. Crystal shrimp dumpling  (8 pieces) 水晶虾饺,9.25,1375
3329217,https://www.grubhub.com//restaurant/panda-king-14911-41st-ave-flushing/3329217,Panda King,Chinese,14911 41st Ave,Appetizers (Apetito),30. Boiled Vegetable Dumpling 菜饺,8.75,1375
277977,https://www.grubhub.com//restaurant/spring-garden-8706-5th-ave-brooklyn/277977,Spring Garden,Chinese,8706 5th Ave,Beverages,Soda,1.75,3297
277977,https://www.grubhub.com//restaurant/spring-garden-8706-5th-ave-brooklyn/277977,Spring Garden,Chinese,8706 5th Ave,Beverages,2 Liter Soda,3.95,3297
277977,https://www.grubhub.com//restaurant/spring-garden-8706-5th-ave-brooklyn/277977,Spring Garden,Chinese,8706 5th Ave,Beverages,Snapple,2.0,3297
277977,https://www.grubhub.com//restaurant/spring-garden-8706-5th-ave-brooklyn/277977,Spring Garden,Chinese,8706 5th Ave,Beverages,Iced Tea,3.0,3297
277977,https://www.grubhub.com//restaurant/spring-garden-8706-5th-ave-brooklyn/277977,Spring Garden,Chinese,8706 5th Ave,Appetizers,Egg Roll,1.95,3297
277977,https://www.grubhub.com//restaurant/spring-garden-8706-5th-ave-brooklyn/277977,Spring Garden,Chinese,8706 5th Ave,Appetizers,Shrimp Roll,1.95,3297
277977,https://www.grubhub.com//restaurant/spring-garden-8706-5th-ave-brooklyn/277977,Spring Garden,Chinese,8706 5th Ave,Appetizers,Spring Roll(2),3.95,3297
277977,https://www.grubhub.com//restaurant/spring-garden-8706-5th-ave-brooklyn/277977,Spring Garden,Chinese,8706 5th Ave,Appetizers,6-Piece Dim Sum,6.95,3297
277977,https://www.grubhub.com//restaurant/spring-garden-8706-5th-ave-brooklyn/277977,Spring Garden,Chinese,8706 5th Ave,Appetizers,Fried Wontons,6.95,3297
277977,https://www.grubhub.com//restaurant/spring-garden-8706-5th-ave-brooklyn/277977,Spring Garden,Chinese,8706 5th Ave,Appetizers,6 Crabmeat Fried Wonton,6.25,3297
277977,https://www.grubhub.com//restaurant/spring-garden-8706-5th-ave-brooklyn/277977,Spring Garden,Chinese,8706 5th Ave,Appetizers,8 Vegetable Dumplings,7.75,3297
277977,https://www.grubhub.com//restaurant/spring-garden-8706-5th-ave-brooklyn/277977,Spring Garden,Chinese,8706 5th Ave,Appetizers,8 Pork Dumplings,7.75,3297
277977,https://www.grubhub.com//restaurant/spring-garden-8706-5th-ave-brooklyn/277977,Spring Garden,Chinese,8706 5th Ave,Appetizers,8 Chicken Dumplings,7.75,3297
277977,https://www.grubhub.com//restaurant/spring-garden-8706-5th-ave-brooklyn/277977,Spring Garden,Chinese,8706 5th Ave,Appetizers,4 Piece Beef on Sticks,7.95,3297
277977,https://www.grubhub.com//restaurant/spring-garden-8706-5th-ave-brooklyn/277977,Spring Garden,Chinese,8706 5th Ave,Appetizers,8 Piece Shrimp Toast,7.55,3297
277977,https://www.grubhub.com//restaurant/spring-garden-8706-5th-ave-brooklyn/277977,Spring Garden,Chinese,8706 5th Ave,Appetizers,Scallion Pancakes,5.95,3297
277977,https://www.grubhub.com//restaurant/spring-garden-8706-5th-ave-brooklyn/277977,Spring Garden,Chinese,8706 5th Ave,Appetizers,Barbecued Ribs,9.25,3297
277977,https://www.grubhub.com//restaurant/spring-garden-8706-5th-ave-brooklyn/277977,Spring Garden,Chinese,8706 5th Ave,Appetizers,BBQ Roast Pork,7.95,3297
277977,https://www.grubhub.com//restaurant/spring-garden-8706-5th-ave-brooklyn/277977,Spring Garden,Chinese,8706 5th Ave,Appetizers,Boneless Ribs,9.25,3297
277977,https://www.grubhub.com//restaurant/spring-garden-8706-5th-ave-brooklyn/277977,Spring Garden,Chinese,8706 5th Ave,Appetizers,Sesame Cold Noodles,6.25,3297
277977,https://www.grubhub.com//restaurant/spring-garden-8706-5th-ave-brooklyn/277977,Spring Garden,Chinese,8706 5th Ave,Appetizers,Seaweed Salad,4.95,3297
277977,https://www.grubhub.com//restaurant/spring-garden-8706-5th-ave-brooklyn/277977,Spring Garden,Chinese,8706 5th Ave,Appetizers,Edamame,5.95,3297
277977,https://www.grubhub.com//restaurant/spring-garden-8706-5th-ave-brooklyn/277977,Spring Garden,Chinese,8706 5th Ave,Appetizers,Chicken Teriyaki on Stick,7.75,3297
277977,https://www.grubhub.com//restaurant/spring-garden-8706-5th-ave-brooklyn/277977,Spring Garden,Chinese,8706 5th Ave,Appetizers,Appetizer Assortment Pu Pu Platter,15.95,3297
277977,https://www.grubhub.com//restaurant/spring-garden-8706-5th-ave-brooklyn/277977,Spring Garden,Chinese,8706 5th Ave,Soups,Wonton Soup,3.25,3297
277977,https://www.grubhub.com//restaurant/spring-garden-8706-5th-ave-brooklyn/277977,Spring Garden,Chinese,8706 5th Ave,Soups,Egg Drop Soup,3.25,3297
277977,https://www.grubhub.com//restaurant/spring-garden-8706-5th-ave-brooklyn/277977,Spring Garden,Chinese,8706 5th Ave,Soups,Wonton Egg Drop Soup,3.25,3297
277977,https://www.grubhub.com//restaurant/spring-garden-8706-5th-ave-brooklyn/277977,Spring Garden,Chinese,8706 5th Ave,Soups,Hot and Sour Soup,3.25,3297
346047,https://www.grubhub.com//restaurant/fields-good-chicken-101-maiden-lane-new-york/346047,Fields Good Chicken,Salad,101 Maiden Lane,Rotisserie Chicken,Qtr Rotisserie Chicken Breast With Sides,14.78,1424
346047,https://www.grubhub.com//restaurant/fields-good-chicken-101-maiden-lane-new-york/346047,Fields Good Chicken,Salad,101 Maiden Lane,Rotisserie Chicken,Qtr Rotisserie Chicken Leg And Thigh With Sides,14.78,1424
346047,https://www.grubhub.com//restaurant/fields-good-chicken-101-maiden-lane-new-york/346047,Fields Good Chicken,Salad,101 Maiden Lane,Rotisserie Chicken,Half Rotisserie Chicken With Sides,18.98,1424
346047,https://www.grubhub.com//restaurant/fields-good-chicken-101-maiden-lane-new-york/346047,Fields Good Chicken,Salad,101 Maiden Lane,Rotisserie Chicken,Whole Rotisserie Chicken With Sides,34.44,1424
346047,https://www.grubhub.com//restaurant/fields-good-chicken-101-maiden-lane-new-york/346047,Fields Good Chicken,Salad,101 Maiden Lane,Rotisserie Chicken,Whole Rotisserie Chicken A La Carte,21.79,1424
346047,https://www.grubhub.com//restaurant/fields-good-chicken-101-maiden-lane-new-york/346047,Fields Good Chicken,Salad,101 Maiden Lane,Grilled Boneless Chicken,Mojo Chicken Thigh With Sides,14.78,1424
346047,https://www.grubhub.com//restaurant/fields-good-chicken-101-maiden-lane-new-york/346047,Fields Good Chicken,Salad,101 Maiden Lane,Grilled Boneless Chicken,Herb Chicken Breast With Sides,15.76,1424
346047,https://www.grubhub.com//restaurant/fields-good-chicken-101-maiden-lane-new-york/346047,Fields Good Chicken,Salad,101 Maiden Lane,Bowls,Mo' Miso,16.62,1424
346047,https://www.grubhub.com//restaurant/fields-good-chicken-101-maiden-lane-new-york/346047,Fields Good Chicken,Salad,101 Maiden Lane,Bowls,Good Bowl,15.24,1424
346047,https://www.grubhub.com//restaurant/fields-good-chicken-101-maiden-lane-new-york/346047,Fields Good Chicken,Salad,101 Maiden Lane,Bowls,Bueno Bowl,15.47,1424
346047,https://www.grubhub.com//restaurant/fields-good-chicken-101-maiden-lane-new-york/346047,Fields Good Chicken,Salad,101 Maiden Lane,Bowls,The Zeus,14.78,1424
346047,https://www.grubhub.com//restaurant/fields-good-chicken-101-maiden-lane-new-york/346047,Fields Good Chicken,Salad,101 Maiden Lane,Salads,Fields Good Cobb,17.65,1424
346047,https://www.grubhub.com//restaurant/fields-good-chicken-101-maiden-lane-new-york/346047,Fields Good Chicken,Salad,101 Maiden Lane,Salads,Christina's Kale,16.04,1424
346047,https://www.grubhub.com//restaurant/fields-good-chicken-101-maiden-lane-new-york/346047,Fields Good Chicken,Salad,101 Maiden Lane,Salads,Taco Salad,14.61,1424
346047,https://www.grubhub.com//restaurant/fields-good-chicken-101-maiden-lane-new-york/346047,Fields Good Chicken,Salad,101 Maiden Lane,Salads,The Greek,15.7,1424
346047,https://www.grubhub.com//restaurant/fields-good-chicken-101-maiden-lane-new-york/346047,Fields Good Chicken,Salad,101 Maiden Lane,Veggie Plate,Veggie Plate,12.82,1424
346047,https://www.grubhub.com//restaurant/fields-good-chicken-101-maiden-lane-new-york/346047,Fields Good Chicken,Salad,101 Maiden Lane,To Share,Mojo Chicken Thigh With Large Sides,33.93,1424
346047,https://www.grubhub.com//restaurant/fields-good-chicken-101-maiden-lane-new-york/346047,Fields Good Chicken,Salad,101 Maiden Lane,To Share,Herb Chicken Breast With Large Sides,39.1,1424
346047,https://www.grubhub.com//restaurant/fields-good-chicken-101-maiden-lane-new-york/346047,Fields Good Chicken,Salad,101 Maiden Lane,To Share,Whole Rotisserie Chicken With Sides,34.44,1424
346047,https://www.grubhub.com//restaurant/fields-good-chicken-101-maiden-lane-new-york/346047,Fields Good Chicken,Salad,101 Maiden Lane,To Share,Whole Rotisserie Chicken A La Carte,21.79,1424
317030,https://www.grubhub.com//restaurant/taqueria-lupita-3550-e-tremont-ave-bronx/317030,Taqueria Lupita,Mexican,3550 E Tremont Ave,Birria,Birria Tacos,16.95,2481
317030,https://www.grubhub.com//restaurant/taqueria-lupita-3550-e-tremont-ave-bronx/317030,Taqueria Lupita,Mexican,3550 E Tremont Ave,Birria,Birria Quesadilla,16.95,2481
317030,https://www.grubhub.com//restaurant/taqueria-lupita-3550-e-tremont-ave-bronx/317030,Taqueria Lupita,Mexican,3550 E Tremont Ave,Breakfast,3 Pancakes,6.99,2481
317030,https://www.grubhub.com//restaurant/taqueria-lupita-3550-e-tremont-ave-bronx/317030,Taqueria Lupita,Mexican,3550 E Tremont Ave,Breakfast,Pancakes with Bacon,8.99,2481
317030,https://www.grubhub.com//restaurant/taqueria-lupita-3550-e-tremont-ave-bronx/317030,Taqueria Lupita,Mexican,3550 E Tremont Ave,Breakfast,2 Eggs on a Roll,3.5,2481
317030,https://www.grubhub.com//restaurant/taqueria-lupita-3550-e-tremont-ave-bronx/317030,Taqueria Lupita,Mexican,3550 E Tremont Ave,Breakfast,Egg and Cheese on a Roll,4.25,2481
317030,https://www.grubhub.com//restaurant/taqueria-lupita-3550-e-tremont-ave-bronx/317030,Taqueria Lupita,Mexican,3550 E Tremont Ave,Breakfast,2 Eggs with Bacon on a Roll,5.95,2481
317030,https://www.grubhub.com//restaurant/taqueria-lupita-3550-e-tremont-ave-bronx/317030,Taqueria Lupita,Mexican,3550 E Tremont Ave,Breakfast,2 Eggs with Bacon and Cheese,6.5,2481
317030,https://www.grubhub.com//restaurant/taqueria-lupita-3550-e-tremont-ave-bronx/317030,Taqueria Lupita,Mexican,3550 E Tremont Ave,Breakfast,Mexican Style Eggs,8.99,2481
317030,https://www.grubhub.com//restaurant/taqueria-lupita-3550-e-tremont-ave-bronx/317030,Taqueria Lupita,Mexican,3550 E Tremont Ave,Breakfast,Ranch Eggs,8.99,2481
317030,https://www.grubhub.com//restaurant/taqueria-lupita-3550-e-tremont-ave-bronx/317030,Taqueria Lupita,Mexican,3550 E Tremont Ave,Breakfast,Eggs with Mexican Sausage,8.99,2481
317030,https://www.grubhub.com//restaurant/taqueria-lupita-3550-e-tremont-ave-bronx/317030,Taqueria Lupita,Mexican,3550 E Tremont Ave,Breakfast,Eggs with Cactus,8.99,2481
317030,https://www.grubhub.com//restaurant/taqueria-lupita-3550-e-tremont-ave-bronx/317030,Taqueria Lupita,Mexican,3550 E Tremont Ave,Breakfast,Eggs with Ham,8.99,2481
317030,https://www.grubhub.com//restaurant/taqueria-lupita-3550-e-tremont-ave-bronx/317030,Taqueria Lupita,Mexican,3550 E Tremont Ave,Chilaquiles,Regular Chilaquiles,9.99,2481
317030,https://www.grubhub.com//restaurant/taqueria-lupita-3550-e-tremont-ave-bronx/317030,Taqueria Lupita,Mexican,3550 E Tremont Ave,Chilaquiles,Chilaquiles with 2 Eggs,11.99,2481
317030,https://www.grubhub.com//restaurant/taqueria-lupita-3550-e-tremont-ave-bronx/317030,Taqueria Lupita,Mexican,3550 E Tremont Ave,Chilaquiles,Chilaquiles with Meat any Style,12.99,2481
317030,https://www.grubhub.com//restaurant/taqueria-lupita-3550-e-tremont-ave-bronx/317030,Taqueria Lupita,Mexican,3550 E Tremont Ave,Chilaquiles,Chilaquiles with Meat and 2 Eggs,13.99,2481
317030,https://www.grubhub.com//restaurant/taqueria-lupita-3550-e-tremont-ave-bronx/317030,Taqueria Lupita,Mexican,3550 E Tremont Ave,Quesadillas,Cheese Quesadilla,9.25,2481
317030,https://www.grubhub.com//restaurant/taqueria-lupita-3550-e-tremont-ave-bronx/317030,Taqueria Lupita,Mexican,3550 E Tremont Ave,Quesadillas,Steak Quesadilla,13.5,2481
317030,https://www.grubhub.com//restaurant/taqueria-lupita-3550-e-tremont-ave-bronx/317030,Taqueria Lupita,Mexican,3550 E Tremont Ave,Quesadillas,Salty Beef Quesadilla,13.5,2481
317030,https://www.grubhub.com//restaurant/taqueria-lupita-3550-e-tremont-ave-bronx/317030,Taqueria Lupita,Mexican,3550 E Tremont Ave,Quesadillas,Mushrooms Quesadilla,12.0,2481
317030,https://www.grubhub.com//restaurant/taqueria-lupita-3550-e-tremont-ave-bronx/317030,Taqueria Lupita,Mexican,3550 E Tremont Ave,Quesadillas,Chicken Quesadilla,12.0,2481
317030,https://www.grubhub.com//restaurant/taqueria-lupita-3550-e-tremont-ave-bronx/317030,Taqueria Lupita,Mexican,3550 E Tremont Ave,Quesadillas,Shredded Beef Quesadilla,13.5,2481
317030,https://www.grubhub.com//restaurant/taqueria-lupita-3550-e-tremont-ave-bronx/317030,Taqueria Lupita,Mexican,3550 E Tremont Ave,Quesadillas,Spicy Chicken Quesadilla,13.5,2481
317030,https://www.grubhub.com//restaurant/taqueria-lupita-3550-e-tremont-ave-bronx/317030,Taqueria Lupita,Mexican,3550 E Tremont Ave,Quesadillas,Mexican Sausage Quesadilla,12.0,2481
317030,https://www.grubhub.com//restaurant/taqueria-lupita-3550-e-tremont-ave-bronx/317030,Taqueria Lupita,Mexican,3550 E Tremont Ave,Quesadillas,Spicy Pork Quesadilla,12.0,2481
317030,https://www.grubhub.com//restaurant/taqueria-lupita-3550-e-tremont-ave-bronx/317030,Taqueria Lupita,Mexican,3550 E Tremont Ave,Quesadillas,Vegetables Quesadilla,12.5,2481
317030,https://www.grubhub.com//restaurant/taqueria-lupita-3550-e-tremont-ave-bronx/317030,Taqueria Lupita,Mexican,3550 E Tremont Ave,Quesadillas,Tongue Quesadilla,14.0,2481
317030,https://www.grubhub.com//restaurant/taqueria-lupita-3550-e-tremont-ave-bronx/317030,Taqueria Lupita,Mexican,3550 E Tremont Ave,Quesadillas,Spicy Pork with Pineapple Quesadilla,14.0,2481
317030,https://www.grubhub.com//restaurant/taqueria-lupita-3550-e-tremont-ave-bronx/317030,Taqueria Lupita,Mexican,3550 E Tremont Ave,Quesadillas,Shrimp Quesadilla,12.5,2481
3008254,https://www.grubhub.com//restaurant/golden-kitchen-7909-jamaica-ave-woodhaven/3008254,Golden Kitchen,Chinese,7909 Jamaica Ave,Beverages,Homemade Ice Tea,2.25,808
3008254,https://www.grubhub.com//restaurant/golden-kitchen-7909-jamaica-ave-woodhaven/3008254,Golden Kitchen,Chinese,7909 Jamaica Ave,Beverages,Soda Can,1.5,808
3008254,https://www.grubhub.com//restaurant/golden-kitchen-7909-jamaica-ave-woodhaven/3008254,Golden Kitchen,Chinese,7909 Jamaica Ave,Beverages,Snapple,2.25,808
3008254,https://www.grubhub.com//restaurant/golden-kitchen-7909-jamaica-ave-woodhaven/3008254,Golden Kitchen,Chinese,7909 Jamaica Ave,Beverages,2 Liter Soda,3.75,808
3008254,https://www.grubhub.com//restaurant/golden-kitchen-7909-jamaica-ave-woodhaven/3008254,Golden Kitchen,Chinese,7909 Jamaica Ave,Thai Appetizers,T1. Thai Spring Roll,6.2,808
3008254,https://www.grubhub.com//restaurant/golden-kitchen-7909-jamaica-ave-woodhaven/3008254,Golden Kitchen,Chinese,7909 Jamaica Ave,Thai Appetizers,T6. Shrimp Shumai,7.6,808
3008254,https://www.grubhub.com//restaurant/golden-kitchen-7909-jamaica-ave-woodhaven/3008254,Golden Kitchen,Chinese,7909 Jamaica Ave,Appetizers,1. Spring Roll,1.7,808
3008254,https://www.grubhub.com//restaurant/golden-kitchen-7909-jamaica-ave-woodhaven/3008254,Golden Kitchen,Chinese,7909 Jamaica Ave,Appetizers,2. Egg Roll,1.9,808
3008254,https://www.grubhub.com//restaurant/golden-kitchen-7909-jamaica-ave-woodhaven/3008254,Golden Kitchen,Chinese,7909 Jamaica Ave,Appetizers,3. Shrimp Roll,2.15,808
3008254,https://www.grubhub.com//restaurant/golden-kitchen-7909-jamaica-ave-woodhaven/3008254,Golden Kitchen,Chinese,7909 Jamaica Ave,Appetizers,4. Thai Spring Roll,5.1,808
3008254,https://www.grubhub.com//restaurant/golden-kitchen-7909-jamaica-ave-woodhaven/3008254,Golden Kitchen,Chinese,7909 Jamaica Ave,Appetizers,5. Roast Pork Ends,9.65,808
3008254,https://www.grubhub.com//restaurant/golden-kitchen-7909-jamaica-ave-woodhaven/3008254,Golden Kitchen,Chinese,7909 Jamaica Ave,Appetizers,6. Bar-B-Q Spare Ribs,9.65,808
3008254,https://www.grubhub.com//restaurant/golden-kitchen-7909-jamaica-ave-woodhaven/3008254,Golden Kitchen,Chinese,7909 Jamaica Ave,Appetizers,7. Boneless Spare Ribs,9.65,808
3008254,https://www.grubhub.com//restaurant/golden-kitchen-7909-jamaica-ave-woodhaven/3008254,Golden Kitchen,Chinese,7909 Jamaica Ave,Appetizers,8. Fried Wonton,5.65,808
3008254,https://www.grubhub.com//restaurant/golden-kitchen-7909-jamaica-ave-woodhaven/3008254,Golden Kitchen,Chinese,7909 Jamaica Ave,Appetizers,9. Pork Dumplings,7.3,808
